employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_criminal_record,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,hostility_country_level,num_entries,num_unique_campus,entry_during_weekend,is_malicious
10,2,42,4,1,3,0,12,0,0,0,0,0,0,0,0,0
7,1,35,3,1,3,0,12,25,0,0,0,0,1,1,1,0
0,1,45,5,1,3,0,19,0,0,41,0,0,1,1,0,0
9,1,41,10,0,2,0,12,0,0,40,0,0,0,0,0,0
2,2,41,6,1,2,0,12,38,0,0,0,0,0,0,0,0
0,2,41,16,1,2,0,12,21,0,0,0,0,1,1,0,0
10,2,42,4,1,3,0,12,2,0,0,0,0,1,1,0,0
2,2,5,15,0,3,1,9,1,0,0,0,0,0,0,0,0
6,2,6,7,0,1,1,4,5,0,0,0,0,2,1,0,0
0,2,45,9,1,3,0,12,0,0,0,0,0,2,1,0,0
6,1,4,12,0,1,0,4,25,0,0,0,0,0,0,0,0
7,2,41,2,1,1,0,28,38,0,0,0,0,1,1,0,0
7,0,30,16,0,1,0,23,44,0,0,0,0,1,1,0,0
5,0,40,12,1,3,0,12,0,0,9,0,0,0,0,0,0
9,0,2,24,0,3,0,4,2,0,0,0,0,1,1,0,0
2,0,20,22,0,2,0,4,1,0,0,0,0,0,0,0,0
4,2,26,23,1,1,1,16,3,0,0,0,0,1,1,0,0
0,2,41,9,1,3,0,12,2,0,40,0,0,0,0,0,0
6,0,6,6,0,1,0,12,14,0,0,0,0,0,0,0,0
7,2,35,12,0,1,0,12,1,0,0,0,0,1,1,1,0
7,1,29,19,0,2,0,22,7,0,0,0,0,1,1,0,0
5,0,28,9,0,3,0,16,0,0,8,0,0,0,0,0,0
10,2,9,15,1,4,0,3,4,0,0,0,0,2,1,0,0
6,2,41,7,0,1,0,5,67,0,0,0,0,1,1,0,0
8,0,41,3,0,1,0,12,18,0,7,0,0,1,1,0,0
0,0,43,8,0,3,0,5,0,0,0,0,0,0,0,0,0
4,2,26,7,0,1,0,12,1,0,49,0,0,1,1,0,0
7,2,41,10,0,2,0,29,27,0,8,0,0,0,0,0,0
4,0,13,4,0,1,0,22,0,0,0,0,0,1,1,1,0
8,0,36,20,0,2,0,22,2,0,0,0,0,0,0,0,0
8,1,36,10,0,2,0,12,42,5,0,0,0,0,0,0,0
5,0,40,12,1,3,0,12,15,0,0,0,0,2,1,1,0
7,0,32,5,0,1,0,12,88,0,0,0,0,1,1,0,0
7,1,29,19,0,3,0,28,46,0,0,0,0,0,0,0,0
0,2,43,22,0,2,0,22,12,0,7,0,0,1,1,0,0
8,2,36,18,0,1,0,12,9,0,9,0,0,1,1,0,0
6,0,41,3,0,2,0,12,11,2,0,0,0,0,0,0,0
9,2,2,21,0,2,0,3,2,0,30,0,0,1,1,0,0
9,0,27,0,0,3,0,28,0,0,25,0,0,1,1,0,0
7,2,47,10,0,1,0,7,0,0,0,0,0,0,0,0,0
0,2,41,7,0,2,0,30,3,0,36,0,0,1,1,0,0
8,2,36,6,0,2,0,12,46,0,0,0,0,1,1,0,0
7,2,32,15,0,2,0,12,6,0,0,0,0,2,1,1,0
0,2,22,8,0,3,0,21,0,0,8,0,0,0,0,0,0
3,2,17,9,0,2,0,12,29,0,0,0,0,1,1,0,0
6,0,4,20,0,2,0,5,37,11,0,0,0,1,1,0,0
6,1,31,19,0,1,0,29,2,0,0,0,0,1,1,1,0
4,1,24,12,0,1,0,16,9,1,0,0,0,1,1,0,0
7,2,41,13,0,1,0,4,2,0,0,0,0,1,1,0,0
6,2,0,9,0,1,0,27,17,0,0,0,0,0,0,0,0
4,0,44,1,0,1,0,12,16,0,0,0,0,0,0,0,0
6,0,6,20,0,1,0,21,12,1,17,0,0,0,0,0,0
7,2,35,26,0,2,0,30,23,0,0,0,0,0,0,0,0
2,2,41,1,0,2,0,12,14,0,0,0,0,0,0,0,0
9,1,16,13,0,2,0,12,3,0,0,0,0,0,0,0,0
6,1,31,15,0,3,0,1,26,0,0,0,0,0,0,0,0
8,2,37,13,0,2,0,12,0,0,4,0,0,0,0,0,0
7,0,32,11,0,1,0,16,1,0,0,0,0,0,0,0,0
7,2,30,8,0,2,0,30,0,0,8,0,0,1,1,0,0
9,1,16,7,0,3,0,12,5,0,0,0,0,0,0,0,0
6,0,41,5,0,2,0,5,8,0,0,0,0,1,1,0,0
6,0,31,17,0,1,0,23,7,2,0,0,0,0,0,0,0
9,1,27,9,1,3,0,5,0,0,5,0,0,0,0,0,1
9,0,43,8,0,3,0,30,13,0,0,0,0,1,1,0,0
9,2,16,14,0,3,0,30,7,0,0,0,0,0,0,0,0
9,2,27,17,0,2,0,4,0,0,40,0,0,0,0,0,0
6,2,41,8,0,1,0,12,0,0,0,0,0,0,0,0,0
6,0,41,1,0,1,0,12,42,0,0,0,0,2,1,0,0
7,0,35,0,0,1,0,12,32,0,0,0,0,0,0,0,0
9,2,2,2,0,3,0,12,0,0,0,0,0,2,1,0,0
6,0,6,18,0,1,0,12,8,0,30,0,0,0,0,0,0
7,0,41,14,0,1,0,22,24,0,0,0,0,1,1,0,0
6,2,41,6,0,2,0,12,21,4,0,0,0,1,1,0,0
8,2,36,5,0,1,0,6,0,0,0,0,0,1,1,0,0
9,0,27,11,0,2,0,10,0,0,28,0,0,1,1,0,0
4,0,26,21,0,1,0,12,0,0,34,0,0,1,1,1,0
9,1,27,0,0,3,0,12,8,1,0,0,0,1,1,0,0
7,1,47,12,1,1,0,5,5,0,0,0,0,1,1,0,0
8,0,38,20,0,3,0,30,20,0,8,0,0,0,0,0,0
6,0,41,1,0,1,0,12,21,0,10,0,0,0,0,0,0
0,2,45,7,1,2,0,24,0,0,0,0,0,0,0,0,0
4,0,24,29,1,3,0,20,0,0,0,0,0,2,1,0,0
4,0,13,26,1,1,0,4,5,1,0,0,0,2,1,0,0
0,1,43,18,0,2,0,12,0,0,0,0,0,0,0,0,0
7,2,41,16,0,2,0,5,37,0,0,0,0,0,0,0,0
0,0,22,16,0,2,0,30,0,0,34,0,0,1,1,0,0
6,0,6,20,0,2,0,12,26,9,0,0,0,0,0,0,0
0,0,22,22,0,3,0,10,10,3,0,0,0,1,1,0,0
0,1,45,8,0,2,0,12,3,0,0,0,0,1,1,0,0
0,1,22,16,0,2,0,22,0,0,30,0,0,1,1,0,0
9,0,16,23,0,2,0,12,13,0,0,0,0,0,0,0,0
6,2,41,7,0,1,0,5,2,0,0,0,0,1,1,0,0
7,0,30,25,0,1,0,12,0,0,0,0,0,1,1,0,0
9,0,27,15,0,2,0,3,0,0,71,0,0,1,2,1,1
9,1,2,20,0,2,0,12,8,0,0,0,0,0,0,0,0
3,0,46,0,0,1,1,12,0,0,8,0,0,2,1,0,0
4,2,26,19,0,2,1,5,8,0,0,0,0,1,1,0,0
7,1,47,15,0,1,0,23,6,0,0,0,0,0,0,0,0
7,2,41,2,1,1,0,28,0,0,0,0,0,2,1,0,0
0,1,45,21,0,2,0,12,4,0,0,0,0,1,1,0,0
0,0,34,8,0,2,0,12,7,0,0,0,0,0,0,0,0
0,1,15,10,0,2,0,22,0,0,90,1,0,0,0,0,1
4,0,13,16,1,3,0,23,0,0,42,0,0,1,1,0,0
0,1,34,14,1,2,0,7,0,0,0,0,0,2,1,1,0
0,2,22,22,0,3,0,12,0,0,125,0,0,2,1,0,1
9,1,27,15,0,3,0,4,1,0,0,0,0,1,1,0,0
0,1,15,4,0,3,0,10,0,0,54,0,0,0,0,0,1
4,0,41,15,0,3,0,12,0,0,5,0,0,1,1,0,0
9,0,27,8,0,3,0,5,0,0,6,0,0,0,0,0,0
6,2,41,3,0,1,0,12,77,0,0,0,0,1,1,1,0
6,2,41,13,0,1,0,19,36,15,0,0,0,1,1,0,1
9,2,23,15,0,2,0,12,5,0,0,0,0,0,0,0,0
8,0,41,8,1,1,0,12,104,0,0,0,0,2,1,0,0
0,2,45,9,1,3,0,12,8,0,0,0,0,1,1,0,0
8,2,38,8,0,1,0,21,10,0,8,0,0,1,1,0,0
7,2,41,4,0,2,0,12,82,0,0,0,0,1,1,0,0
2,0,1,3,0,2,0,12,0,0,11,0,0,0,0,0,0
9,1,43,22,0,2,0,22,5,0,0,0,0,0,0,0,0
0,0,43,18,0,2,0,22,6,1,0,0,0,0,0,0,0
0,0,15,7,0,2,0,4,0,0,8,0,0,1,1,0,0
3,0,39,9,0,1,0,3,15,0,0,0,0,1,1,0,0
9,1,16,2,0,2,0,12,15,0,9,0,0,0,0,0,0
4,2,18,10,0,2,0,12,0,0,37,0,0,2,1,0,0
9,1,27,0,0,3,0,12,0,0,9,0,0,0,0,0,0
6,2,0,9,0,1,0,27,36,0,0,0,0,0,0,0,0
9,0,43,19,1,2,0,28,0,0,32,0,0,1,1,0,0
0,2,15,21,0,2,0,29,0,0,0,0,0,1,3,1,0
4,0,44,1,0,1,0,12,6,2,0,0,0,1,1,0,0
7,0,30,7,1,2,0,3,12,8,0,0,0,1,1,0,1
7,2,32,10,0,2,0,16,6,0,0,0,0,1,1,0,0
8,1,41,11,0,2,1,29,36,0,0,0,0,0,0,0,0
6,2,6,10,0,1,0,12,13,2,0,0,0,0,0,0,0
0,1,45,4,0,2,0,4,0,0,0,0,0,0,0,0,0
8,2,38,19,0,1,0,12,13,0,0,0,0,0,0,0,0
6,2,4,4,0,1,0,16,0,0,9,0,0,0,0,0,0
7,1,30,12,0,2,0,1,3,0,0,0,0,1,1,0,0
7,1,35,3,0,2,0,30,2,0,0,0,0,0,0,0,0
3,0,17,12,0,1,0,5,33,0,0,0,0,2,1,0,0
9,0,27,0,0,2,0,4,1,0,46,0,0,1,1,0,0
4,1,41,5,0,1,0,12,9,1,0,0,0,0,0,0,0
9,0,27,2,0,3,0,12,1,0,28,0,0,0,0,0,0
4,1,41,11,1,1,0,30,1,0,0,0,0,1,1,0,0
8,0,38,11,0,1,1,12,48,0,0,0,0,2,1,0,0
9,2,43,22,1,2,0,12,5,0,0,0,0,1,1,0,0
9,0,16,25,0,2,0,4,6,0,42,0,0,0,0,0,0
0,1,41,4,0,2,0,22,1,0,42,0,0,2,1,0,0
0,2,15,10,0,2,0,12,4,1,0,0,0,1,1,0,0
6,0,6,18,0,1,0,12,30,0,27,0,0,0,0,0,0
3,0,17,14,0,1,0,29,3,0,0,0,0,0,0,0,0
0,2,43,22,0,2,0,22,0,0,0,0,0,0,0,0,0
3,1,41,1,0,1,0,7,10,0,0,0,0,1,1,0,0
7,0,35,10,0,1,0,2,4,0,0,0,0,1,1,0,0
9,1,43,15,0,2,0,12,3,0,0,0,0,2,1,0,0
4,2,24,22,0,1,0,7,0,0,46,0,0,1,1,0,0
0,0,43,24,0,3,0,12,7,2,0,0,0,1,1,0,0
8,0,36,13,0,2,0,12,0,0,0,0,0,2,1,0,0
9,2,27,26,0,3,0,16,3,1,0,0,0,1,1,0,0
9,2,2,12,0,2,0,22,0,0,7,0,0,0,0,0,0
9,2,27,17,0,2,0,4,0,0,31,0,0,2,1,0,0
0,1,45,15,0,2,0,12,1,0,0,0,0,1,1,0,0
4,0,24,31,0,2,0,12,0,0,0,0,0,1,1,1,0
4,0,13,4,0,1,0,22,0,0,116,0,0,0,0,0,1
0,2,15,12,0,3,0,7,0,0,0,0,0,0,0,0,0
4,1,44,2,0,1,0,28,15,2,7,0,0,0,0,0,0
1,0,7,20,0,4,0,12,17,0,0,0,0,1,1,0,0
9,2,27,22,0,2,0,12,0,0,32,0,0,1,1,0,0
4,2,26,9,0,2,0,22,0,0,55,0,0,0,0,0,0
9,0,23,9,0,3,0,22,5,0,0,0,0,1,1,0,0
4,2,26,0,0,2,0,12,1,0,0,0,0,1,1,0,0
9,2,27,8,1,2,0,12,0,0,0,0,0,2,1,1,0
6,2,31,10,0,1,0,12,22,3,0,0,0,1,1,0,0
8,0,38,16,0,2,0,30,16,0,0,0,0,0,0,0,0
8,1,38,13,0,1,0,22,23,2,0,0,0,1,1,0,0
6,2,31,15,0,2,1,21,50,0,0,0,0,1,1,0,0
8,0,38,16,0,2,0,30,7,0,0,0,0,2,1,0,0
9,0,43,16,0,3,0,19,0,0,0,0,1,0,0,0,0
7,0,41,8,1,2,0,22,0,0,0,0,0,0,0,0,0
9,2,16,8,0,2,0,6,0,0,0,0,0,0,0,0,0
8,2,37,13,0,2,0,12,66,0,0,0,0,2,1,0,0
9,0,27,8,0,3,0,5,4,0,0,0,0,1,1,0,0
8,1,41,9,0,3,0,12,47,8,0,0,0,1,1,0,0
7,1,32,5,1,1,0,7,11,0,0,0,0,1,1,0,0
6,1,31,14,0,1,0,5,57,0,0,0,0,0,0,0,0
7,2,30,6,0,2,0,12,0,0,3,0,0,1,1,0,0
8,1,38,7,0,2,0,12,12,0,0,0,0,0,0,0,0
4,2,3,7,0,1,0,9,6,0,0,0,0,2,1,0,0
0,0,45,9,0,3,0,12,0,0,5,0,0,0,0,0,0
0,1,15,3,0,2,0,12,0,0,32,0,0,0,0,0,0
9,0,43,5,0,2,0,31,6,1,0,0,0,1,1,0,0
6,0,4,25,0,1,0,5,21,0,3,0,0,1,1,0,0
4,2,18,5,0,3,0,12,7,0,0,0,0,1,1,0,0
9,1,2,3,0,2,0,12,0,0,0,0,0,0,0,0,0
7,1,35,26,0,2,0,5,0,0,0,0,1,0,0,0,0
5,1,28,0,1,2,0,4,12,0,0,0,0,0,0,0,0
10,0,9,28,0,3,0,12,0,0,0,0,0,2,1,0,0
8,1,41,1,0,1,1,12,19,0,0,0,0,0,0,0,0
7,2,47,10,0,1,0,7,41,0,0,0,0,1,1,1,0
0,2,15,5,0,3,0,27,0,0,3,0,0,1,1,0,0
2,0,19,11,0,2,0,12,7,2,0,0,0,1,1,0,0
0,0,34,2,1,2,0,0,0,0,39,0,0,0,0,0,0
0,0,34,11,0,2,0,23,0,0,7,0,0,0,0,0,0
6,2,31,5,0,2,0,12,0,0,0,0,0,0,0,0,0
9,2,2,12,0,2,0,22,4,0,0,0,0,1,1,0,0
6,0,4,21,0,2,0,12,46,0,0,0,0,1,1,0,0
9,2,41,13,0,2,0,12,0,0,0,0,0,1,1,1,0
4,1,13,10,0,1,0,12,16,2,0,0,0,0,0,0,0
6,0,6,6,0,1,0,12,1,0,23,0,0,1,1,0,0
7,2,41,10,0,2,0,29,25,0,0,0,0,1,1,0,0
3,1,41,3,0,1,0,23,4,0,0,0,0,2,1,0,0
4,2,3,7,0,1,0,9,0,0,42,0,0,1,1,0,0
7,1,47,14,0,2,0,7,37,0,0,0,0,1,1,0,0
4,1,13,10,0,1,0,12,0,0,57,0,0,1,1,0,0
9,1,16,13,0,3,0,12,11,6,0,0,0,2,1,1,1
7,1,47,10,0,1,0,12,25,0,0,0,0,2,1,0,0
8,2,37,13,0,1,0,18,47,0,4,0,0,1,1,0,0
4,1,3,25,0,1,0,12,10,3,117,1,0,3,3,1,1
7,2,29,8,1,2,0,5,25,0,0,0,0,1,1,0,0
9,1,43,18,0,2,0,12,16,0,0,0,0,0,0,0,0
9,1,23,17,0,2,0,22,10,0,0,0,0,0,0,0,0
8,1,38,5,0,1,0,20,24,0,0,0,0,1,1,0,0
9,0,23,21,0,2,0,12,3,1,0,0,0,0,0,0,0
4,1,41,11,1,1,0,30,2,0,0,0,0,0,0,0,0
0,2,22,16,0,3,0,23,0,0,36,0,0,0,0,0,0
7,0,47,16,0,1,0,12,13,0,0,0,0,0,0,0,0
0,2,41,2,1,2,1,5,3,1,0,0,0,1,1,0,0
0,0,45,19,0,3,0,28,0,0,32,0,0,2,1,0,0
4,2,26,16,0,1,0,4,12,2,0,0,0,2,1,0,0
9,0,43,19,0,3,0,4,9,0,3,0,0,0,0,0,0
4,2,18,20,0,2,0,12,0,0,0,0,0,0,0,0,0
0,0,34,16,0,2,0,2,0,0,67,1,0,1,1,0,1
8,0,41,2,1,2,0,22,10,0,0,0,0,1,1,0,0
7,0,47,13,0,1,0,4,14,0,0,0,0,1,1,0,0
0,0,41,4,0,2,0,12,0,0,43,0,0,0,0,0,0
4,2,13,10,0,1,0,28,0,0,0,0,0,1,1,1,0
9,1,2,13,0,3,0,30,104,0,0,0,0,3,1,0,0
0,0,45,21,0,2,0,12,0,0,48,0,0,1,1,0,0
9,1,23,29,0,3,0,4,0,0,0,0,0,0,0,0,0
7,1,29,7,1,1,0,30,18,0,0,0,0,0,0,0,0
2,0,5,14,0,2,0,12,23,5,0,0,0,0,0,0,0
4,2,26,18,0,2,0,30,0,0,56,0,0,1,1,0,0
8,0,37,2,0,2,0,12,22,0,0,0,0,1,1,0,0
0,2,22,8,0,3,0,21,52,0,0,0,0,1,1,0,0
6,0,41,10,0,2,0,12,14,0,0,0,0,1,1,0,0
8,0,41,2,0,2,0,5,4,0,0,0,0,1,1,0,0
7,2,29,8,1,2,0,5,46,0,0,0,0,2,1,0,0
4,2,13,0,0,3,0,12,0,0,37,0,0,2,1,0,0
8,2,38,5,0,1,1,12,16,0,9,0,0,2,1,0,0
9,0,41,9,0,2,0,12,4,0,0,0,0,0,0,0,0
8,2,36,18,0,1,0,12,60,0,0,0,0,1,1,0,0
7,1,41,10,0,1,0,12,1,0,9,0,0,1,1,0,0
9,2,27,8,1,2,0,12,15,2,0,0,0,2,1,0,0
9,0,43,23,0,2,0,14,8,2,0,0,0,1,1,0,0
8,2,41,13,0,3,0,12,0,0,4,0,0,0,0,0,0
6,2,4,18,0,2,0,5,6,0,0,0,0,2,1,0,0
9,2,16,2,0,3,0,12,0,0,82,1,0,1,1,0,1
8,1,36,5,0,2,0,22,9,0,0,0,0,0,0,0,0
9,2,2,15,0,2,0,9,49,23,0,0,0,1,1,0,1
4,0,13,4,0,1,0,22,0,0,109,0,0,1,2,1,1
7,1,41,6,0,1,0,4,13,0,0,0,0,1,1,0,0
7,2,47,17,0,2,0,12,6,0,0,0,0,1,1,0,0
9,0,41,8,0,2,0,12,0,0,9,0,0,1,1,0,0
6,2,41,6,0,2,0,12,4,0,0,0,0,1,1,0,0
0,1,43,5,0,2,0,16,0,0,0,0,0,2,1,0,0
9,0,2,1,0,2,0,21,10,0,36,0,0,1,1,0,0
0,1,41,15,0,2,0,12,3,0,0,0,0,1,1,0,0
2,1,19,9,0,2,0,12,16,0,0,0,0,1,1,0,0
9,2,23,11,0,3,0,12,29,0,0,0,0,0,0,0,0
2,0,20,20,0,2,0,30,28,0,0,0,0,0,0,0,0
3,1,21,15,0,1,0,12,72,0,0,0,0,0,0,0,0
6,1,0,12,1,1,0,10,34,0,0,0,0,2,1,0,0
8,0,41,4,1,1,0,0,150,0,0,0,0,1,1,0,0
4,2,13,18,0,1,0,29,5,0,0,0,0,0,0,0,0
0,2,45,8,0,3,0,12,0,0,47,1,0,0,0,0,1
6,1,6,10,0,1,0,30,5,0,0,0,0,0,0,0,0
7,1,35,12,0,2,0,12,14,0,0,0,0,0,0,0,0
8,0,36,7,0,1,0,12,4,0,0,0,0,0,0,0,0
3,2,39,19,0,2,0,11,0,0,0,0,0,0,0,0,0
9,0,43,25,0,2,0,12,5,0,0,0,0,1,1,0,0
8,0,41,16,1,1,0,12,11,0,0,0,0,1,1,0,0
8,1,38,6,0,2,0,0,45,0,0,0,0,1,1,0,0
7,1,35,26,0,2,0,5,18,0,0,0,0,0,0,0,0
8,1,37,12,1,3,0,5,4,0,0,0,0,1,1,0,0
6,2,6,18,0,1,0,7,29,6,0,0,0,2,1,0,0
9,1,43,13,0,2,0,12,0,0,41,0,0,1,1,0,0
9,1,23,28,0,2,0,22,4,0,0,0,0,1,1,0,0
6,1,31,9,0,1,0,12,12,1,19,0,0,0,0,0,0
0,1,22,8,0,2,0,12,0,0,0,0,0,0,0,0,0
2,0,41,1,0,3,0,5,22,0,0,0,0,1,1,0,0
4,2,3,0,0,1,0,28,0,0,51,0,0,1,1,0,0
7,1,32,11,0,1,0,12,12,0,0,0,0,0,0,0,0
0,1,15,3,0,3,0,12,0,0,41,0,0,0,0,0,0
0,1,15,24,0,2,0,12,0,0,88,0,0,0,0,0,1
7,1,47,11,0,2,0,22,3,0,0,0,0,0,0,0,0
7,0,47,17,0,1,0,22,67,0,0,0,0,0,0,0,0
7,0,47,17,0,1,0,22,32,0,0,0,0,1,1,0,0
6,1,0,10,0,1,0,9,0,0,20,0,0,1,1,0,0
8,0,41,11,0,1,0,22,8,3,0,0,0,1,1,0,0
4,2,18,7,0,2,0,21,0,0,6,0,0,0,0,0,0
4,2,18,10,0,2,0,12,0,0,8,0,0,1,1,0,0
4,2,24,22,0,1,0,7,0,0,0,0,0,2,1,1,0
7,1,32,16,0,1,0,5,32,0,0,0,0,1,1,0,0
9,2,43,0,0,2,0,22,0,0,2,0,0,0,0,0,0
9,1,16,0,0,2,0,12,0,0,0,0,0,0,0,0,0
9,1,2,16,0,3,0,16,0,0,35,0,0,0,0,0,0
7,1,30,11,0,1,0,2,3,0,0,0,0,2,1,0,0
0,0,22,31,1,2,0,12,0,0,0,0,0,0,0,0,0
10,1,25,7,0,4,0,12,10,0,0,0,0,0,0,0,0
9,0,2,15,0,2,1,12,4,0,29,0,0,0,0,0,0
6,1,31,8,0,2,0,22,28,8,0,0,0,1,1,0,0
8,0,38,11,0,1,1,12,1,0,0,0,0,0,0,0,0
6,2,6,6,0,2,0,12,14,0,0,0,0,0,0,0,0
4,1,26,9,0,1,0,29,0,0,53,0,0,2,1,0,0
8,2,36,4,1,2,0,12,1,0,0,0,0,1,1,0,0
6,2,6,21,1,2,0,4,43,0,0,0,0,0,0,0,0
9,2,23,16,0,3,0,12,0,0,0,0,0,2,1,1,0
0,0,34,2,1,2,0,0,7,0,0,0,0,1,1,0,0
8,1,38,7,0,2,0,16,4,0,0,0,0,2,1,0,0
4,2,18,8,0,3,0,12,7,1,0,0,0,1,1,0,0
4,1,3,26,0,2,0,12,0,0,49,0,0,2,1,0,0
6,1,0,7,1,1,0,16,1,0,0,0,0,2,1,0,0
8,1,38,6,0,2,0,0,88,0,0,0,0,4,1,0,0
8,2,38,5,1,1,0,22,6,0,0,0,0,2,1,0,0
0,1,45,0,0,2,0,9,15,1,0,0,0,0,0,0,0
0,0,34,12,0,2,0,12,0,0,15,0,0,1,1,0,0
6,0,0,11,0,2,0,30,7,0,0,0,0,2,1,0,0
0,1,15,16,0,2,0,12,0,0,0,0,0,2,1,0,0
0,1,22,26,0,2,0,12,3,0,0,0,0,2,1,0,0
7,0,47,5,0,2,0,22,8,0,0,0,0,1,1,0,0
0,1,43,4,0,2,0,23,0,0,10,0,0,0,0,0,0
7,1,41,15,0,1,0,12,0,0,0,0,0,2,1,1,0
8,1,41,11,0,2,1,29,14,0,2,0,0,0,0,0,0
2,1,20,23,0,2,0,12,4,1,0,0,0,0,0,0,0
9,1,16,1,0,3,0,12,9,0,0,0,0,2,1,0,0
6,0,4,1,0,2,0,21,0,0,16,0,0,1,1,0,0
9,2,41,2,0,2,0,12,1,0,35,0,0,0,0,0,0
9,1,27,16,0,2,0,4,0,0,68,0,0,1,1,0,1
0,2,45,10,1,2,0,12,21,0,0,0,0,2,3,0,1
10,2,33,13,0,3,0,12,0,0,10,0,0,0,0,0,1
6,2,31,15,0,2,1,21,7,0,23,0,0,0,0,0,0
3,0,39,15,0,2,0,6,13,0,0,0,0,0,0,0,0
3,1,41,8,1,2,0,12,17,0,0,0,0,2,1,0,0
7,0,29,10,0,2,0,12,13,0,0,0,0,0,0,0,0
10,1,42,4,1,3,0,4,0,0,8,0,0,1,1,0,0
6,2,4,18,0,2,0,5,49,0,0,0,0,0,0,0,0
0,1,41,15,0,2,0,12,13,0,0,0,0,1,1,0,0
0,2,45,8,0,3,0,12,0,0,0,0,0,1,3,0,1
0,1,34,6,0,2,0,12,0,0,0,0,0,0,0,0,0
0,0,22,26,0,3,0,12,0,0,37,0,0,1,1,0,0
9,0,16,9,0,2,0,16,17,2,0,0,0,2,1,0,0
0,1,22,11,0,3,0,22,0,0,0,0,0,0,0,0,0
0,2,43,25,0,3,0,12,0,0,37,0,0,0,0,0,0
4,0,18,2,0,2,0,16,0,0,108,0,0,1,1,0,1
7,2,35,24,0,1,0,12,126,70,0,0,0,0,0,0,1
3,1,46,15,0,2,0,0,53,0,0,0,0,0,0,0,0
0,0,15,24,0,2,0,22,8,2,0,0,0,2,1,0,0
7,1,32,20,0,1,0,12,20,0,0,0,0,2,1,0,0
4,1,3,4,0,2,0,5,0,0,0,0,0,0,0,0,0
9,1,41,13,0,2,0,12,0,0,41,0,0,0,0,0,0
7,0,41,1,0,1,0,6,4,0,9,0,0,0,0,0,0
0,0,45,15,0,2,0,22,1,0,0,0,0,1,1,0,0
0,0,15,7,0,3,0,1,5,0,0,0,0,0,0,0,0
3,0,41,6,0,2,1,12,0,0,8,0,0,1,1,0,0
7,1,41,6,0,2,0,12,43,0,0,0,0,0,0,0,0
9,0,27,24,0,2,1,2,0,0,32,0,0,1,1,0,0
7,1,47,11,0,2,0,22,15,0,0,0,0,2,1,0,0
9,2,27,19,0,3,0,23,0,0,39,0,0,0,0,0,0
4,2,24,25,1,1,0,30,2,0,9,0,0,1,1,0,0
4,1,24,29,1,1,0,12,10,3,0,0,0,0,0,0,0
6,0,6,10,0,1,0,12,1,0,0,0,0,0,0,0,0
0,2,45,5,1,2,0,9,8,1,0,0,0,0,0,0,0
4,2,24,14,0,2,0,24,0,0,44,0,0,1,1,0,0
9,2,16,13,0,2,0,12,16,0,32,0,0,0,0,0,0
7,1,47,10,0,1,0,12,0,0,11,0,0,1,1,0,0
9,0,43,16,0,3,0,19,3,1,0,0,0,2,1,0,0
0,1,41,13,0,2,0,29,3,0,21,0,0,0,0,0,0
9,1,43,5,0,2,0,12,0,0,34,0,0,0,0,0,0
0,0,22,22,0,3,0,10,4,0,0,0,0,0,0,0,0
7,2,41,4,0,1,1,22,17,0,0,0,0,0,0,0,0
6,2,41,3,0,1,0,12,33,0,0,0,0,0,0,0,0
9,2,2,12,0,2,0,22,0,0,10,0,0,1,1,0,0
9,1,27,7,0,3,0,12,7,0,0,0,0,2,1,0,0
4,1,44,2,1,2,0,16,0,0,0,0,0,2,1,0,0
7,1,35,12,0,2,0,12,0,0,0,0,0,1,1,0,0
6,2,0,11,0,1,0,5,83,0,0,0,0,3,1,0,1
4,0,18,24,1,2,0,5,0,0,0,0,0,1,1,1,0
4,2,3,18,1,2,0,12,3,0,0,0,0,2,1,0,0
6,1,0,20,0,3,0,29,4,1,0,0,0,2,1,0,0
0,2,22,27,0,3,0,7,0,0,0,0,0,1,1,0,0
6,2,6,16,0,1,0,4,28,0,0,0,0,0,0,0,0
9,0,2,12,0,2,0,4,1,0,0,0,0,0,0,0,0
3,1,41,9,0,1,0,12,7,0,0,0,0,1,1,0,0
9,0,16,25,0,2,0,4,0,0,31,0,0,1,1,0,0
7,0,41,14,0,1,0,22,26,0,0,0,0,2,1,0,0
4,0,13,16,1,3,0,23,1,0,62,0,0,0,0,0,0
5,2,40,16,0,3,1,12,4,0,0,0,0,1,1,0,0
6,1,4,26,0,1,0,2,23,0,0,0,0,1,1,0,0
6,2,31,12,0,1,0,12,12,0,0,0,0,1,1,0,0
9,1,27,18,1,2,0,12,0,0,0,0,0,2,1,0,0
7,2,29,10,0,2,1,12,0,0,0,0,0,0,0,0,0
6,2,6,10,0,1,0,12,49,11,0,0,0,0,0,0,0
9,0,43,10,0,3,0,19,0,0,36,0,0,0,0,0,0
4,0,26,12,0,1,0,4,0,0,54,0,0,1,1,0,0
8,2,38,5,0,1,1,12,29,0,0,0,0,1,1,0,0
7,2,47,6,0,1,0,21,23,0,0,0,0,0,0,0,0
9,2,27,5,0,2,0,20,0,0,31,0,0,0,0,0,0
4,0,26,25,0,1,0,12,2,0,0,0,0,2,1,0,0
7,2,29,14,0,3,0,12,4,0,0,0,0,2,1,0,0
2,2,19,7,0,1,0,29,28,0,0,0,0,0,0,0,0
